日期,开盘价,最高价,最低价,收盘价,成交量(股),涨跌额,涨跌幅(%)
2015-07-16,22.68,22.99,20.57,21.15,12591082,5.15,32.19
2015-07-17,21.24,21.35,20.0,20.04,1260506,-1.11,-5.25
2015-07-20,20.4,21.18,19.58,20.2,485590,0.16,0.8
2015-07-21,20.0,20.45,19.624,20.0,207677,-0.2,-0.99
2015-07-22,20.0,20.82,20.0,20.65,199662,0.65,3.25
2015-07-23,20.83,20.9,20.33,20.37,95332,-0.28,-1.36
2015-07-24,20.22,20.89,19.79,20.0,139124,-0.37,-1.82
2015-07-27,20.0,20.17,18.28,19.97,576596,-0.03,-0.15
2015-07-28,19.94,20.835,18.72,19.71,294181,-0.26,-1.3
2015-07-29,19.46,19.81,19.27,19.7,150521,-0.01,-0.05
2015-07-30,19.45,19.73,19.0,19.6,188234,-0.1,-0.51
2015-07-31,19.55,19.68,19.43,19.62,99722,0.02,0.1
2015-08-03,19.56,20.91,19.44,20.88,267256,1.26,6.42
2015-08-04,20.9,21.19,19.7,20.57,299719,-0.31,-1.48
2015-08-05,20.61,20.849,19.8,19.99,237507,-0.58,-2.82
2015-08-06,20.0,20.43,19.75,19.95,129565,-0.04,-0.2
2015-08-07,19.81,20.06,19.8,19.94,150970,-0.01,-0.05
2015-08-10,19.89,20.83,18.8,19.13,310550,-0.81,-4.06
2015-08-11,18.86,19.83,18.79,19.31,220060,0.18,0.94
2015-08-12,19.3,19.925,18.95,19.73,145352,0.42,2.18
2015-08-13,19.79,19.94,19.12,19.25,101124,-0.48,-2.43
2015-08-14,19.42,20.0,18.97,19.91,201500,0.66,3.43
2015-08-17,19.99,20.4,19.165,19.45,265914,-0.46,-2.31
2015-08-18,19.66,20.009,19.18,19.87,110047,0.42,2.16
2015-08-19,19.75,20.32,19.52,19.81,162911,-0.06,-0.3
2015-08-20,19.75,20.03,19.54,19.54,132704,-0.27,-1.36
2015-08-21,19.29,19.74,18.28,18.32,331972,-1.22,-6.24
2015-08-24,17.36,18.01,16.0,16.72,313979,-1.6,-8.73
2015-08-25,17.4,17.74,15.7,15.91,493805,-0.81,-4.84
2015-08-26,16.37,16.71,16.22,16.52,230287,0.61,3.83
2015-08-27,16.86,17.31,16.415,16.62,321943,0.1,0.61
2015-08-28,16.72,17.63,16.59,17.57,169368,0.95,5.72
2015-08-31,17.7,17.97,16.97,17.89,184184,0.32,1.82
2015-09-01,17.62,18.045,17.26,17.55,126512,-0.34,-1.9
2015-09-02,17.92,17.97,16.98,17.1,380037,-0.45,-2.56
2015-09-03,17.07,17.64,16.22,16.61,365455,-0.49,-2.87
2015-09-04,16.31,17.29,16.31,17.03,185257,0.42,2.53
2015-09-08,17.47,17.81,16.95,17.27,236913,0.24,1.41
2015-09-09,17.29,18.27,16.997,17.09,326073,-0.18,-1.04
2015-09-10,17.48,18.74,17.31,18.25,582143,1.16,6.79
2015-09-11,18.5,18.78,17.71,18.26,498268,0.01,0.05
2015-09-14,18.24,18.45,17.78,18.1,405832,-0.16,-0.88
2015-09-15,18.19,18.44,17.74,18.19,238376,0.09,0.5
2015-09-16,18.1,18.7,17.99,18.68,283246,0.49,2.69
2015-09-17,18.56,18.83,18.25,18.7,257544,0.02,0.11
2015-09-18,18.33,18.95,17.53,17.82,882220,-0.88,-4.71
2015-09-21,17.97,18.64,17.19,17.31,269708,-0.51,-2.86
2015-09-22,17.15,17.31,16.82,17.27,244493,-0.04,-0.23
2015-09-23,17.25,17.405,16.18,16.36,271356,-0.91,-5.27
2015-09-24,16.34,17.96,15.86,16.14,257308,-0.22,-1.34
2015-09-25,16.34,17.094,15.96,16.35,336843,0.21,1.3
2015-09-28,16.29,16.39,15.63,16.16,459143,-0.19,-1.16
2015-09-29,16.31,16.81,16.04,16.49,376439,0.33,2.04
2015-09-30,16.56,16.935,15.995,16.17,2561466,-0.32,-1.94
2015-10-01,16.25,16.63,15.45,16.08,536694,-0.09,-0.56
2015-10-02,16.29,16.82,15.725,16.73,472999,0.65,4.04
2015-10-05,16.83,16.875,16.29,16.66,321768,-0.07,-0.42
2015-10-06,16.57,16.62,15.95,16.39,228360,-0.27,-1.62
2015-10-07,16.4,16.76,16.22,16.59,243642,0.2,1.22
2015-10-08,16.49,16.6,16.08,16.49,176312,-0.1,-0.6
2015-10-09,16.49,17.11,16.4,17.1,188211,0.61,3.7
2015-10-12,17.03,17.19,16.2,16.94,249651,-0.16,-0.94
2015-10-13,16.82,17.1,16.73,16.99,265403,0.05,0.3
2015-10-14,16.98,17.438,16.095,16.3,330954,-0.69,-4.06
2015-10-15,16.28,16.504,15.62,16.18,176058,-0.12,-0.74
2015-10-16,16.2,16.32,15.69,15.91,322018,-0.27,-1.67
2015-10-19,15.82,15.96,15.65,15.66,159051,-0.25,-1.57
2015-10-20,15.69,15.978,15.25,15.38,156271,-0.28,-1.79
2015-10-21,15.49,15.6,15.17,15.4,209040,0.02,0.13
2015-10-22,15.45,15.72,15.22,15.55,599799,0.15,0.97
2015-10-23,15.6,15.786,15.0,15.28,119246,-0.27,-1.74
2015-10-26,15.19,15.67,15.0,15.49,131985,0.21,1.37
2015-10-27,15.4,15.46,14.88,15.28,322311,-0.21,-1.36
2015-10-28,15.47,15.91,15.19,15.34,234486,0.06,0.39
2015-10-29,15.24,15.97,15.24,15.92,248978,0.58,3.78
2015-10-30,15.89,16.15,15.6,15.85,171875,-0.07,-0.44
2015-11-02,15.91,16.31,15.61,16.2,236765,0.35,2.21
2015-11-03,16.22,16.93,16.22,16.7,100945,0.5,3.09
2015-11-04,16.67,16.68,16.21,16.46,158753,-0.24,-1.44
2015-11-05,16.54,16.73,16.41,16.54,62914,0.08,0.49
2015-11-06,16.43,17.25,16.33,17.1,161812,0.56,3.39
2015-11-09,17.05,17.293,16.6,17.1,146086,0.0,0.0
2015-11-10,17.06,17.18,16.69,17.0,116189,-0.1,-0.58
2015-11-11,17.0,17.0,16.25,16.71,167605,-0.29,-1.71
2015-11-12,16.59,17.1,16.5,16.98,122013,0.27,1.62
2015-11-13,16.82,16.82,16.3,16.65,168753,-0.33,-1.94
2015-11-16,16.57,17.395,16.57,17.39,88910,0.74,4.44
2015-11-17,17.41,18.065,16.75,17.0,317119,-0.39,-2.24
2015-11-18,16.96,17.5,16.81,17.26,203566,0.26,1.53
2015-11-19,17.23,17.23,16.69,16.98,84677,-0.28,-1.62
2015-11-20,17.09,17.49,17.09,17.25,178811,0.27,1.59
2015-11-23,17.45,17.59,17.21,17.24,118029,-0.01,-0.06
2015-11-24,17.13,17.47,16.87,17.23,194589,-0.01,-0.06
2015-11-25,17.26,17.84,17.2,17.77,172823,0.54,3.13
2015-11-27,17.8,18.195,17.43,18.04,124207,0.27,1.52
2015-11-30,18.07,18.19,17.4,17.66,166818,-0.38,-2.11
2015-12-01,17.68,17.68,17.22,17.24,78354,-0.42,-2.38
2015-12-02,17.31,17.36,16.87,17.08,82391,-0.16,-0.93
2015-12-03,17.08,17.25,16.57,16.7,83004,-0.38,-2.22
2015-12-04,16.64,16.93,16.58,16.76,63398,0.06,0.36
2015-12-07,16.8,16.94,16.04,16.17,119414,-0.59,-3.52
2015-12-08,16.0,16.54,15.96,16.49,141313,0.32,1.98
2015-12-09,16.43,16.76,16.05,16.51,317001,0.02,0.12
2015-12-10,18.03,18.03,15.86,17.08,790631,0.57,3.45
2015-12-11,17.59,17.74,16.68,17.31,602181,0.23,1.35
2015-12-14,17.4,18.21,16.13,16.49,413363,-0.82,-4.74
2015-12-15,16.49,16.78,15.93,16.66,295135,0.17,1.03
2015-12-16,16.67,17.15,16.51,17.02,232009,0.36,2.16
2015-12-17,17.02,17.31,16.72,16.94,406242,-0.08,-0.47
2015-12-18,16.8,16.99,16.72,16.83,135738,-0.11,-0.65
2015-12-21,16.85,17.07,16.34,16.69,216821,-0.14,-0.83
2015-12-22,16.56,16.955,16.47,16.79,128838,0.1,0.6
2015-12-23,16.8,17.3,16.75,17.21,172130,0.42,2.5
2015-12-24,17.24,17.38,16.93,16.94,24793,-0.27,-1.57
2015-12-28,16.89,16.99,16.54,16.75,123707,-0.19,-1.12
2015-12-29,16.75,17.14,16.71,16.81,142534,0.06,0.36
2015-12-30,16.82,17.01,16.61,17.0,169286,0.19,1.13
2015-12-31,17.0,17.23,16.75,17.01,169129,0.01,0.06
2016-01-04,16.73,17.39,16.13,17.33,285842,0.32,1.88
2016-01-05,17.36,18.25,17.36,17.98,342071,0.65,3.75
2016-01-06,18.19,19.07,17.8,18.6,485388,0.62,3.45
2016-01-07,18.18,18.64,17.96,18.34,313907,-0.26,-1.4
2016-01-08,18.51,18.76,18.08,18.16,337016,-0.18,-0.98
2016-01-11,18.85,19.6,18.0,18.27,494908,0.11,0.61
2016-01-12,18.77,19.2,17.44,17.5,832224,-0.77,-4.21
2016-01-13,17.39,18.25,17.35,17.58,259941,0.08,0.46
2016-01-14,17.64,18.03,17.19,17.73,685779,0.15,0.85
2016-01-15,17.35,19.06,17.25,18.82,795814,1.09,6.15
2016-01-19,19.12,19.55,18.38,18.8,655162,-0.02,-0.11
2016-01-20,18.77,19.03,17.97,18.7,320193,-0.1,-0.53
